Time,Z
2003-03-03T17:34:40.000,-1.3959895781
2003-03-03T17:34:45.000,-1.3972210296
2003-03-03T17:34:50.000,-1.3984096542
2003-03-03T17:34:55.000,-1.3995554145
2003-03-03T17:35:00.000,-1.4006582741
2003-03-03T17:35:05.000,-1.4017181983
2003-03-03T17:35:10.000,-1.4027351535
2003-03-03T17:35:15.000,-1.4037091073
2003-03-03T17:35:20.000,-1.4046400289
2003-03-03T17:35:25.000,-1.4055278885
2003-03-03T17:35:30.000,-1.4063726577
2003-03-03T17:35:35.000,-1.4071743097
2003-03-03T17:35:40.000,-1.4079328185
2003-03-03T17:35:45.000,-1.4086481597
2003-03-03T17:35:50.000,-1.4093203104
2003-03-03T17:35:55.000,-1.4099492485
2003-03-03T17:36:00.000,-1.4105349537
2003-03-03T17:36:05.000,-1.4110774067
2003-03-03T17:36:10.000,-1.4115765897
2003-03-03T17:36:15.000,-1.4120324862
2003-03-03T17:36:20.000,-1.4124450808
2003-03-03T17:36:25.000,-1.4128143597
2003-03-03T17:36:30.000,-1.4131403103
2003-03-03T17:36:35.000,-1.4134229213
2003-03-03T17:36:40.000,-1.4136621827
2003-03-03T17:36:45.000,-1.4138580858
2003-03-03T17:36:50.000,-1.4140106234
2003-03-03T17:36:55.000,-1.4141197894
2003-03-03T17:37:00.000,-1.4141855791
2003-03-03T17:37:05.000,-1.4142079892
2003-03-03T17:37:10.000,-1.4141870175
2003-03-03T17:37:15.000,-1.4141226635
2003-03-03T17:37:20.000,-1.4140149276
2003-03-03T17:37:25.000,-1.4138638117
2003-03-03T17:37:30.000,-1.4136693191
2003-03-03T17:37:35.000,-1.4134314544
2003-03-03T17:37:40.000,-1.4131502233
2003-03-03T17:37:45.000,-1.4128256332
2003-03-03T17:37:50.000,-1.4124576925
2003-03-03T17:37:55.000,-1.412046411
2003-03-03T17:38:00.000,-1.4115917999
2003-03-03T17:38:05.000,-1.4110938716
2003-03-03T17:38:10.000,-1.4105526401
2003-03-03T17:38:15.000,-1.4099681203
2003-03-03T17:38:20.000,-1.4093403287
2003-03-03T17:38:25.000,-1.408669283
2003-03-03T17:38:30.000,-1.4079550024
2003-03-03T17:38:35.000,-1.4071975072
2003-03-03T17:38:40.000,-1.4063968191
2003-03-03T17:38:45.000,-1.4055529612
2003-03-03T17:38:50.000,-1.4046659578
2003-03-03T17:38:55.000,-1.4037358345
2003-03-03T17:39:00.000,-1.4027626184
2003-03-03T17:39:05.000,-1.4017463376
2003-03-03T17:39:10.000,-1.4006870219
2003-03-03T17:39:15.000,-1.3995847022
2003-03-03T17:39:20.000,-1.3984394106
2003-03-03T17:39:25.000,-1.3972511807
2003-03-03T17:39:30.000,-1.3960200475
2003-03-03T17:39:35.000,-1.3947460469
2003-03-03T17:39:40.000,-1.3934292166
2003-03-03T17:39:45.000,-1.3920695954
2003-03-03T17:39:50.000,-1.3906672232
2003-03-03T17:39:55.000,-1.3892221415
2003-03-03T17:40:00.000,-1.3877343931
2003-03-03T17:40:05.000,-1.3862040219
2003-03-03T17:40:10.000,-1.3846310732
2003-03-03T17:40:15.000,-1.3830155937
2003-03-03T17:40:20.000,-1.3813576313
2003-03-03T17:40:25.000,-1.3796572351
2003-03-03T17:40:30.000,-1.3779144559
2003-03-03T17:40:35.000,-1.3761293452
2003-03-03T17:40:40.000,-1.3743019563
2003-03-03T17:40:45.000,-1.3724323436
2003-03-03T17:40:50.000,-1.3705205627
2003-03-03T17:40:55.000,-1.3685666707
2003-03-03T17:41:00.000,-1.3665707258
2003-03-03T17:41:05.000,-1.3645327876
2003-03-03T17:41:10.000,-1.362452917
2003-03-03T17:41:15.000,-1.360331176
2003-03-03T17:41:20.000,-1.3581676282
2003-03-03T17:41:25.000,-1.3559623383
2003-03-03T17:41:30.000,-1.3537153722
2003-03-03T17:41:35.000,-1.3514267972
2003-03-03T17:41:40.000,-1.3490966818
2003-03-03T17:41:45.000,-1.3467250959
2003-03-03T17:41:50.000,-1.3443121105
2003-03-03T17:41:55.000,-1.3418577981
2003-03-03T17:42:00.000,-1.3393622322
2003-03-03T17:42:05.000,-1.3368254877
2003-03-03T17:42:10.000,-1.3342476409
2003-03-03T17:42:15.000,-1.3316287691
2003-03-03T17:42:20.000,-1.328968951
2003-03-03T17:42:25.000,-1.3262682665
2003-03-03T17:42:30.000,-1.323526797
2003-03-03T17:42:35.000,-1.3207446247
2003-03-03T17:42:40.000,-1.3179218335
2003-03-03T17:42:45.000,-1.3150585083
2003-03-03T17:42:50.000,-1.3121547353
2003-03-03T17:42:55.000,-1.3092106019
2003-03-03T17:43:00.000,-1.3062261968
2003-03-03T17:43:05.000,-1.30320161
2003-03-03T17:43:10.000,-1.3001369326
2003-03-03T17:43:15.000,-1.297032257
2003-03-03T17:43:20.000,-1.2938876769
2003-03-03T17:43:25.000,-1.290703287
2003-03-03T17:43:30.000,-1.2874791836
2003-03-03T17:43:35.000,-1.2842154639
2003-03-03T17:43:40.000,-1.2809122265
2003-03-03T17:43:45.000,-1.277569571
2003-03-03T17:43:50.000,-1.2741875985
2003-03-03T17:43:55.000,-1.2707664112
2003-03-03T17:44:00.000,-1.2673061123
2003-03-03T17:44:05.000,-1.2638068066
2003-03-03T17:44:10.000,-1.2602685999
2003-03-03T17:44:15.000,-1.2566915991
2003-03-03T17:44:20.000,-1.2530759124
2003-03-03T17:44:25.000,-1.2494216492
2003-03-03T17:44:30.000,-1.2457289201
2003-03-03T17:44:35.000,-1.2419978369
2003-03-03T17:44:40.000,-1.2382285126
2003-03-03T17:44:45.000,-1.2344210612
2003-03-03T17:44:50.000,-1.2305755981
2003-03-03T17:44:55.000,-1.2266922398
2003-03-03T17:45:00.000,-1.222771104
2003-03-03T17:45:05.000,-1.2188123095
2003-03-03T17:45:10.000,-1.2148159762
2003-03-03T17:45:15.000,-1.2107822254
2003-03-03T17:45:20.000,-1.2067111794
2003-03-03T17:45:25.000,-1.2026029616
2003-03-03T17:45:30.000,-1.1984576967
2003-03-03T17:45:35.000,-1.1942755104
2003-03-03T17:45:40.000,-1.1900565297
2003-03-03T17:45:45.000,-1.1858008827
2003-03-03T17:45:50.000,-1.1815086984
2003-03-03T17:45:55.000,-1.1771801073
2003-03-03T17:46:00.000,-1.1728152407
2003-03-03T17:46:05.000,-1.1684142314
2003-03-03T17:46:10.000,-1.1639772129
2003-03-03T17:46:15.000,-1.1595043201
2003-03-03T17:46:20.000,-1.1549956889
2003-03-03T17:46:25.000,-1.1504514564
2003-03-03T17:46:30.000,-1.1458717608
2003-03-03T17:46:35.000,-1.1412567412
2003-03-03T17:46:40.000,-1.136606538
2003-03-03T17:46:45.000,-1.1319212926
2003-03-03T17:46:50.000,-1.1272011477
2003-03-03T17:46:55.000,-1.1224462467
2003-03-03T17:47:00.000,-1.1176567344
2003-03-03T17:47:05.000,-1.1128327566
2003-03-03T17:47:10.000,-1.1079744601
2003-03-03T17:47:15.000,-1.1030819928
2003-03-03T17:47:20.000,-1.0981555037
2003-03-03T17:47:25.000,-1.0931951429
2003-03-03T17:47:30.000,-1.0882010613
2003-03-03T17:47:35.000,-1.0831734112
2003-03-03T17:47:40.000,-1.0781123457
2003-03-03T17:47:45.000,-1.0730180191
2003-03-03T17:47:50.000,-1.0678905867
2003-03-03T17:47:55.000,-1.0627302046
2003-03-03T17:48:00.000,-1.0575370303
2003-03-03T17:48:05.000,-1.0523112221
2003-03-03T17:48:10.000,-1.0470529394
2003-03-03T17:48:15.000,-1.0417623425
2003-03-03T17:48:20.000,-1.0364395928
2003-03-03T17:48:25.000,-1.0310848527
2003-03-03T17:48:30.000,-1.0256982857
2003-03-03T17:48:35.000,-1.020280056
2003-03-03T17:48:40.000,-1.0148303291
2003-03-03T17:48:45.000,-1.0093492713
2003-03-03T17:48:50.000,-1.00383705
2003-03-03T17:48:55.000,-0.9982938335
2003-03-03T17:49:00.000,-0.992719791
2003-03-03T17:49:05.000,-0.9871150928
2003-03-03T17:49:10.000,-0.9814799102
2003-03-03T17:49:15.000,-0.9758144152
2003-03-03T17:49:20.000,-0.970118781
2003-03-03T17:49:25.000,-0.9643931816
2003-03-03T17:49:30.000,-0.9586377921
2003-03-03T17:49:35.000,-0.9528527883
2003-03-03T17:49:40.000,-0.9470383472
2003-03-03T17:49:45.000,-0.9411946464
2003-03-03T17:49:50.000,-0.9353218648
2003-03-03T17:49:55.000,-0.9294201818
2003-03-03T17:50:00.000,-0.9234897781
2003-03-03T17:50:05.000,-0.917530835
2003-03-03T17:50:10.000,-0.9115435349
2003-03-03T17:50:15.000,-0.9055280609
2003-03-03T17:50:20.000,-0.8994845972
2003-03-03T17:50:25.000,-0.8934133287
2003-03-03T17:50:30.000,-0.8873144413
2003-03-03T17:50:35.000,-0.8811881217
2003-03-03T17:50:40.000,-0.8750345574
2003-03-03T17:50:45.000,-0.8688539369
2003-03-03T17:50:50.000,-0.8626464496
2003-03-03T17:50:55.000,-0.8564122854
2003-03-03T17:51:00.000,-0.8501516354
2003-03-03T17:51:05.000,-0.8438646914
2003-03-03T17:51:10.000,-0.8375516461
2003-03-03T17:51:15.000,-0.8312126928
2003-03-03T17:51:20.000,-0.824848026
2003-03-03T17:51:25.000,-0.8184578405
2003-03-03T17:51:30.000,-0.8120423325
2003-03-03T17:51:35.000,-0.8056016985
2003-03-03T17:51:40.000,-0.799136136
2003-03-03T17:51:45.000,-0.7926458433
2003-03-03T17:51:50.000,-0.7861310195
2003-03-03T17:51:55.000,-0.7795918643
2003-03-03T17:52:00.000,-0.7730285785
2003-03-03T17:52:05.000,-0.7664413633
2003-03-03T17:52:10.000,-0.7598304209
2003-03-03T17:52:15.000,-0.7531959541
2003-03-03T17:52:20.000,-0.7465381666
2003-03-03T17:52:25.000,-0.7398572627
2003-03-03T17:52:30.000,-0.7331534476
2003-03-03T17:52:35.000,-0.7264269269
2003-03-03T17:52:40.000,-0.7196779073
2003-03-03T17:52:45.000,-0.7129065961
2003-03-03T17:52:50.000,-0.7061132011
2003-03-03T17:52:55.000,-0.699297931
2003-03-03T17:53:00.000,-0.6924609952
2003-03-03T17:53:05.000,-0.6856026037
2003-03-03T17:53:10.000,-0.6787229672
2003-03-03T17:53:15.000,-0.6718222972
2003-03-03T17:53:20.000,-0.6649008057
2003-03-03T17:53:25.000,-0.6579587054
2003-03-03T17:53:30.000,-0.6509962098
2003-03-03T17:53:35.000,-0.6440135328
2003-03-03T17:53:40.000,-0.6370108892
2003-03-03T17:53:45.000,-0.6299884942
2003-03-03T17:53:50.000,-0.6229465638
2003-03-03T17:53:55.000,-0.6158853146
2003-03-03T17:54:00.000,-0.6088049637
2003-03-03T17:54:05.000,-0.601705729
2003-03-03T17:54:10.000,-0.5945878289
2003-03-03T17:54:15.000,-0.5874514823
2003-03-03T17:54:20.000,-0.5802969088
2003-03-03T17:54:25.000,-0.5731243286
2003-03-03T17:54:30.000,-0.5659339625
2003-03-03T17:54:35.000,-0.5587260318
2003-03-03T17:54:40.000,-0.5515007583
2003-03-03T17:54:45.000,-0.5442583645
2003-03-03T17:54:50.000,-0.5369990733
2003-03-03T17:54:55.000,-0.5297231084
2003-03-03T17:55:00.000,-0.5224306937
2003-03-03T17:55:05.000,-0.5151220538
2003-03-03T17:55:10.000,-0.5077974139
2003-03-03T17:55:15.000,-0.5004569996
2003-03-03T17:55:20.000,-0.4931010371
2003-03-03T17:55:25.000,-0.4857297529
2003-03-03T17:55:30.000,-0.4783433741
2003-03-03T17:55:35.000,-0.4709421285
2003-03-03T17:55:40.000,-0.4635262441
2003-03-03T17:55:45.000,-0.4560959495
2003-03-03T17:55:50.000,-0.4486514737
2003-03-03T17:55:55.000,-0.4411930462
2003-03-03T17:56:00.000,-0.4337208969
2003-03-03T17:56:05.000,-0.4262352563
2003-03-03T17:56:10.000,-0.4187363551
2003-03-03T17:56:15.000,-0.4112244247
2003-03-03T17:56:20.000,-0.4036996967
2003-03-03T17:56:25.000,-0.3961624032
2003-03-03T17:56:30.000,-0.3886127767
2003-03-03T17:56:35.000,-0.3810510502
2003-03-03T17:56:40.000,-0.3734774568
2003-03-03T17:56:45.000,-0.3658922304
2003-03-03T17:56:50.000,-0.358295605
2003-03-03T17:56:55.000,-0.350687815
2003-03-03T17:57:00.000,-0.3430690952
2003-03-03T17:57:05.000,-0.3354396808
2003-03-03T17:57:10.000,-0.3277998073
2003-03-03T17:57:15.000,-0.3201497106
2003-03-03T17:57:20.000,-0.3124896269
2003-03-03T17:57:25.000,-0.3048197926
2003-03-03T17:57:30.000,-0.2971404447
2003-03-03T17:57:35.000,-0.2894518202
2003-03-03T17:57:40.000,-0.2817541567
2003-03-03T17:57:45.000,-0.274047692
2003-03-03T17:57:50.000,-0.266332664
2003-03-03T17:57:55.000,-0.2586093111
2003-03-03T17:58:00.000,-0.250877872
2003-03-03T17:58:05.000,-0.2431385854
2003-03-03T17:58:10.000,-0.2353916907
2003-03-03T17:58:15.000,-0.2276374271
2003-03-03T17:58:20.000,-0.2198760344
2003-03-03T17:58:25.000,-0.2121077523
2003-03-03T17:58:30.000,-0.2043328211
2003-03-03T17:58:35.000,-0.196551481
2003-03-03T17:58:40.000,-0.1887639727
2003-03-03T17:58:45.000,-0.180970537
2003-03-03T17:58:50.000,-0.1731714147
2003-03-03T17:58:55.000,-0.165366847
2003-03-03T17:59:00.000,-0.1575570754
2003-03-03T17:59:05.000,-0.1497423414
2003-03-03T17:59:10.000,-0.1419228866
2003-03-03T17:59:15.000,-0.1340989529
2003-03-03T17:59:20.000,-0.1262707824
2003-03-03T17:59:25.000,-0.1184386172
2003-03-03T17:59:30.000,-0.1106026997
2003-03-03T17:59:35.000,-0.1027632722
2003-03-03T17:59:40.000,-0.0949205775
2003-03-03T17:59:45.000,-0.0870748581
2003-03-03T17:59:50.000,-0.0792263569
2003-03-03T17:59:55.000,-0.0713753169
2003-03-03T18:00:00.000,-0.0635219809
2003-03-03T18:00:05.000,-0.0556665921
2003-03-03T18:00:10.000,-0.0478093937
2003-03-03T18:00:15.000,-0.0399506289
2003-03-03T18:00:20.000,-0.0320905411
2003-03-03T18:00:25.000,-0.0242293736
2003-03-03T18:00:30.000,-0.0163673698
2003-03-03T18:00:35.000,-0.0085047731
2003-03-03T18:00:40.000,-0.0006418272
2003-03-03T18:00:45.000,0.0072212246
2003-03-03T18:00:50.000,0.0150841385
2003-03-03T18:00:55.000,0.0229466712
2003-03-03T18:01:00.000,0.0308085791
2003-03-03T18:01:05.000,0.0386696185
2003-03-03T18:01:10.000,0.046529546
2003-03-03T18:01:15.000,0.0543881179
2003-03-03T18:01:20.000,0.062245091
2003-03-03T18:01:25.000,0.0701002216
2003-03-03T18:01:30.000,0.0779532663
2003-03-03T18:01:35.000,0.0858039818
2003-03-03T18:01:40.000,0.0936521249
2003-03-03T18:01:45.000,0.1014974521
2003-03-03T18:01:50.000,0.1093397204
2003-03-03T18:01:55.000,0.1171786867
2003-03-03T18:02:00.000,0.1250141079
2003-03-03T18:02:05.000,0.1328457412
2003-03-03T18:02:10.000,0.1406733438
2003-03-03T18:02:15.000,0.1484966729
2003-03-03T18:02:20.000,0.1563154861
2003-03-03T18:02:25.000,0.1641295408
2003-03-03T18:02:30.000,0.1719385947
2003-03-03T18:02:35.000,0.1797424057
2003-03-03T18:02:40.000,0.1875407318
2003-03-03T18:02:45.000,0.1953333311
2003-03-03T18:02:50.000,0.203119962
2003-03-03T18:02:55.000,0.2109003828
2003-03-03T18:03:00.000,0.2186743523
2003-03-03T18:03:05.000,0.2264416292
2003-03-03T18:03:10.000,0.2342019727
2003-03-03T18:03:15.000,0.2419551421
2003-03-03T18:03:20.000,0.2497008966
2003-03-03T18:03:25.000,0.2574389961
2003-03-03T18:03:30.000,0.2651692004
2003-03-03T18:03:35.000,0.2728912697
2003-03-03T18:03:40.000,0.2806049644
2003-03-03T18:03:45.000,0.288310045
2003-03-03T18:03:50.000,0.2960062725
2003-03-03T18:03:55.000,0.303693408
2003-03-03T18:04:00.000,0.3113712129
2003-03-03T18:04:05.000,0.319039449
2003-03-03T18:04:10.000,0.3266978782
2003-03-03T18:04:15.000,0.3343462629
2003-03-03T18:04:20.000,0.3419843655
2003-03-03T18:04:25.000,0.349611949
2003-03-03T18:04:30.000,0.3572287766
2003-03-03T18:04:35.000,0.3648346118
2003-03-03T18:04:40.000,0.3724292185
2003-03-03T18:04:45.000,0.380012361
2003-03-03T18:04:50.000,0.3875838037
2003-03-03T18:04:55.000,0.3951433116
2003-03-03T18:05:00.000,0.40269065
2003-03-03T18:05:05.000,0.4102255845
2003-03-03T18:05:10.000,0.417747881
2003-03-03T18:05:15.000,0.4252573061
2003-03-03T18:05:20.000,0.4327536266
2003-03-03T18:05:25.000,0.4402366095
2003-03-03T18:05:30.000,0.4477060225
2003-03-03T18:05:35.000,0.4551616337
2003-03-03T18:05:40.000,0.4626032114
2003-03-03T18:05:45.000,0.4700305245
2003-03-03T18:05:50.000,0.4774433424
2003-03-03T18:05:55.000,0.4848414347
2003-03-03T18:06:00.000,0.4922245718
2003-03-03T18:06:05.000,0.4995925241
2003-03-03T18:06:10.000,0.5069450629
2003-03-03T18:06:15.000,0.5142819597
2003-03-03T18:06:20.000,0.5216029867
2003-03-03T18:06:25.000,0.5289079163
2003-03-03T18:06:30.000,0.5361965216
2003-03-03T18:06:35.000,0.5434685762
2003-03-03T18:06:40.000,0.5507238541
2003-03-03T18:06:45.000,0.55796213
2003-03-03T18:06:50.000,0.5651831789
2003-03-03T18:06:55.000,0.5723867764
2003-03-03T18:07:00.000,0.5795726988
2003-03-03T18:07:05.000,0.5867407227
2003-03-03T18:07:10.000,0.5938906254
2003-03-03T18:07:15.000,0.6010221847
2003-03-03T18:07:20.000,0.6081351791
2003-03-03T18:07:25.000,0.6152293874
2003-03-03T18:07:30.000,0.6223045893
2003-03-03T18:07:35.000,0.6293605649
2003-03-03T18:07:40.000,0.6363970948
2003-03-03T18:07:45.000,0.6434139605
2003-03-03T18:07:50.000,0.6504109438
2003-03-03T18:07:55.000,0.6573878273
2003-03-03T18:08:00.000,0.6643443942
2003-03-03T18:08:05.000,0.6712804282
2003-03-03T18:08:10.000,0.6781957138
2003-03-03T18:08:15.000,0.6850900362
2003-03-03T18:08:20.000,0.6919631809
2003-03-03T18:08:25.000,0.6988149344
2003-03-03T18:08:30.000,0.7056450838
2003-03-03T18:08:35.000,0.7124534167
2003-03-03T18:08:40.000,0.7192397215
2003-03-03T18:08:45.000,0.7260037873
2003-03-03T18:08:50.000,0.732745404
2003-03-03T18:08:55.000,0.7394643619
2003-03-03T18:09:00.000,0.7461604522
2003-03-03T18:09:05.000,0.7528334667
2003-03-03T18:09:10.000,0.7594831982
2003-03-03T18:09:15.000,0.7661094398
2003-03-03T18:09:20.000,0.7727119857
2003-03-03T18:09:25.000,0.7792906306
2003-03-03T18:09:30.000,0.78584517
2003-03-03T18:09:35.000,0.7923754003
2003-03-03T18:09:40.000,0.7988811184
2003-03-03T18:09:45.000,0.8053621222
2003-03-03T18:09:50.000,0.8118182101
2003-03-03T18:09:55.000,0.8182491816
2003-03-03T18:10:00.000,0.8246548368
2003-03-03T18:10:05.000,0.8310349765
2003-03-03T18:10:10.000,0.8373894025
2003-03-03T18:10:15.000,0.8437179173
2003-03-03T18:10:20.000,0.8500203242
2003-03-03T18:10:25.000,0.8562964273
2003-03-03T18:10:30.000,0.8625460315
2003-03-03T18:10:35.000,0.8687689427
2003-03-03T18:10:40.000,0.8749649674
2003-03-03T18:10:45.000,0.8811339131
2003-03-03T18:10:50.000,0.887275588
2003-03-03T18:10:55.000,0.8933898014
2003-03-03T18:11:00.000,0.8994763631
2003-03-03T18:11:05.000,0.9055350841
2003-03-03T18:11:10.000,0.911565776
2003-03-03T18:11:15.000,0.9175682515
2003-03-03T18:11:20.000,0.9235423241
2003-03-03T18:11:25.000,0.9294878082
2003-03-03T18:11:30.000,0.9354045189
2003-03-03T18:11:35.000,0.9412922724
2003-03-03T18:11:40.000,0.9471508859
2003-03-03T18:11:45.000,0.9529801773
2003-03-03T18:11:50.000,0.9587799654
2003-03-03T18:11:55.000,0.9645500702
2003-03-03T18:12:00.000,0.9702903123
2003-03-03T18:12:05.000,0.9760005134
2003-03-03T18:12:10.000,0.9816804962
2003-03-03T18:12:15.000,0.9873300841
2003-03-03T18:12:20.000,0.9929491018
2003-03-03T18:12:25.000,0.9985373746
2003-03-03T18:12:30.000,1.0040947291
2003-03-03T18:12:35.000,1.0096209926
2003-03-03T18:12:40.000,1.0151159934
2003-03-03T18:12:45.000,1.020579561
2003-03-03T18:12:50.000,1.0260115256
2003-03-03T18:12:55.000,1.0314117186
2003-03-03T18:13:00.000,1.0367799723
2003-03-03T18:13:05.000,1.04211612
2003-03-03T18:13:10.000,1.0474199961
2003-03-03T18:13:15.000,1.0526914358
2003-03-03T18:13:20.000,1.0579302756
2003-03-03T18:13:25.000,1.0631363527
2003-03-03T18:13:30.000,1.0683095056
2003-03-03T18:13:35.000,1.0734495737
2003-03-03T18:13:40.000,1.0785563975
2003-03-03T18:13:45.000,1.0836298184
2003-03-03T18:13:50.000,1.0886696791
2003-03-03T18:13:55.000,1.0936758231
2003-03-03T18:14:00.000,1.0986480952
2003-03-03T18:14:05.000,1.1035863409
2003-03-03T18:14:10.000,1.1084904071
2003-03-03T18:14:15.000,1.1133601416
2003-03-03T18:14:20.000,1.1181953935
2003-03-03T18:14:25.000,1.1229960127
2003-03-03T18:14:30.000,1.1277618502
2003-03-03T18:14:35.000,1.1324927584
2003-03-03T18:14:40.000,1.1371885905
2003-03-03T18:14:45.000,1.1418492008
2003-03-03T18:14:50.000,1.1464744449
2003-03-03T18:14:55.000,1.1510641793
2003-03-03T18:15:00.000,1.1556182619
2003-03-03T18:15:05.000,1.1601365513
2003-03-03T18:15:10.000,1.1646189076
2003-03-03T18:15:15.000,1.1690651918
2003-03-03T18:15:20.000,1.1734752662
2003-03-03T18:15:25.000,1.177848994
2003-03-03T18:15:30.000,1.1821862398
2003-03-03T18:15:35.000,1.1864868693
2003-03-03T18:15:40.000,1.1907507491
2003-03-03T18:15:45.000,1.1949777473
2003-03-03T18:15:50.000,1.1991677328
2003-03-03T18:15:55.000,1.203320576
2003-03-03T18:16:00.000,1.2074361483
2003-03-03T18:16:05.000,1.2115143222
2003-03-03T18:16:10.000,1.2155549716
2003-03-03T18:16:15.000,1.2195579712
2003-03-03T18:16:20.000,1.2235231973
2003-03-03T18:16:25.000,1.2274505272
2003-03-03T18:16:30.000,1.2313398392
2003-03-03T18:16:35.000,1.2351910132
2003-03-03T18:16:40.000,1.23900393
2003-03-03T18:16:45.000,1.2427784716
2003-03-03T18:16:50.000,1.2465145213
2003-03-03T18:16:55.000,1.2502119637
2003-03-03T18:17:00.000,1.2538706843
2003-03-03T18:17:05.000,1.2574905702
2003-03-03T18:17:10.000,1.2610715094
2003-03-03T18:17:15.000,1.2646133914
2003-03-03T18:17:20.000,1.2681161065
2003-03-03T18:17:25.000,1.2715795468
2003-03-03T18:17:30.000,1.2750036051
2003-03-03T18:17:35.000,1.2783881758
2003-03-03T18:17:40.000,1.2817331544
2003-03-03T18:17:45.000,1.2850384376
2003-03-03T18:17:50.000,1.2883039234
2003-03-03T18:17:55.000,1.2915295111
2003-03-03T18:18:00.000,1.2947151011
2003-03-03T18:18:05.000,1.2978605951
2003-03-03T18:18:10.000,1.3009658963
2003-03-03T18:18:15.000,1.3040309088
2003-03-03T18:18:20.000,1.3070555381
2003-03-03T18:18:25.000,1.3100396911
2003-03-03T18:18:30.000,1.3129832759
2003-03-03T18:18:35.000,1.3158862016
2003-03-03T18:18:40.000,1.318748379
2003-03-03T18:18:45.000,1.32156972
2003-03-03T18:18:50.000,1.3243501376
2003-03-03T18:18:55.000,1.3270895463
2003-03-03T18:19:00.000,1.3297878619
2003-03-03T18:19:05.000,1.3324450014
2003-03-03T18:19:10.000,1.3350608831
2003-03-03T18:19:15.000,1.3376354265
2003-03-03T18:19:20.000,1.3401685526
2003-03-03T18:19:25.000,1.3426601835
2003-03-03T18:19:30.000,1.3451102428
2003-03-03T18:19:35.000,1.3475186553
2003-03-03T18:19:40.000,1.349885347
2003-03-03T18:19:45.000,1.3522102453
2003-03-03T18:19:50.000,1.354493279
2003-03-03T18:19:55.000,1.356734378
2003-03-03T18:20:00.000,1.3589334738
2003-03-03T18:20:05.000,1.361090499
2003-03-03T18:20:10.000,1.3632053875
2003-03-03T18:20:15.000,1.3652780746
2003-03-03T18:20:20.000,1.3673084969
2003-03-03T18:20:25.000,1.3692965925
2003-03-03T18:20:30.000,1.3712423004
2003-03-03T18:20:35.000,1.3731455614
2003-03-03T18:20:40.000,1.3750063173
2003-03-03T18:20:45.000,1.3768245114
2003-03-03T18:20:50.000,1.3786000882
2003-03-03T18:20:55.000,1.3803329937
2003-03-03T18:21:00.000,1.3820231751
2003-03-03T18:21:05.000,1.383670581
2003-03-03T18:21:10.000,1.3852751613
2003-03-03T18:21:15.000,1.3868368672
2003-03-03T18:21:20.000,1.3883556514
2003-03-03T18:21:25.000,1.3898314679
2003-03-03T18:21:30.000,1.3912642718
2003-03-03T18:21:35.000,1.3926540198
2003-03-03T18:21:40.000,1.3940006699
2003-03-03T18:21:45.000,1.3953041815
2003-03-03T18:21:50.000,1.3965645151
2003-03-03T18:21:55.000,1.3977816329
2003-03-03T18:22:00.000,1.3989554982
2003-03-03T18:22:05.000,1.4000860757
2003-03-03T18:22:10.000,1.4011733316
2003-03-03T18:22:15.000,1.4022172331
2003-03-03T18:22:20.000,1.4032177492
2003-03-03T18:22:25.000,1.40417485
2003-03-03T18:22:30.000,1.4050885069
2003-03-03T18:22:35.000,1.4059586929
2003-03-03T18:22:40.000,1.4067853821
2003-03-03T18:22:45.000,1.4075685501
2003-03-03T18:22:50.000,1.4083081739
2003-03-03T18:22:55.000,1.4090042318
2003-03-03T18:23:00.000,1.4096567033
2003-03-03T18:23:05.000,1.4102655695
2003-03-03T18:23:10.000,1.4108308129
2003-03-03T18:23:15.000,1.411352417
2003-03-03T18:23:20.000,1.4118303671
2003-03-03T18:23:25.000,1.4122646495
2003-03-03T18:23:30.000,1.4126552522
2003-03-03T18:23:35.000,1.4130021642
2003-03-03T18:23:40.000,1.4133053762
2003-03-03T18:23:45.000,1.41356488
2003-03-03T18:23:50.000,1.413780669
2003-03-03T18:23:55.000,1.4139527377
2003-03-03T18:24:00.000,1.4140810821
2003-03-03T18:24:05.000,1.4141656997
2003-03-03T18:24:10.000,1.4142065892
2003-03-03T18:24:15.000,1.4142037506
2003-03-03T18:24:20.000,1.4141571854
2003-03-03T18:24:25.000,1.4140668964
2003-03-03T18:24:30.000,1.4139328878
2003-03-03T18:24:35.000,1.4137551651
2003-03-03T18:24:40.000,1.4135337353
2003-03-03T18:24:45.000,1.4132686066
2003-03-03T18:24:50.000,1.4129597886
2003-03-03T18:24:55.000,1.4126072923
2003-03-03T18:25:00.000,1.41221113
2003-03-03T18:25:05.000,1.4117713155
2003-03-03T18:25:10.000,1.4112878638
2003-03-03T18:25:15.000,1.4107607914
2003-03-03T18:25:20.000,1.4101901159
2003-03-03T18:25:25.000,1.4095758566
2003-03-03T18:25:30.000,1.408918034
2003-03-03T18:25:35.000,1.4082166698
2003-03-03T18:25:40.000,1.4074717873
2003-03-03T18:25:45.000,1.406683411
2003-03-03T18:25:50.000,1.4058515669
2003-03-03T18:25:55.000,1.4049762822
2003-03-03T18:26:00.000,1.4040575854
2003-03-03T18:26:05.000,1.4030955066
2003-03-03T18:26:10.000,1.4020900771
2003-03-03T18:26:15.000,1.4010413294
2003-03-03T18:26:20.000,1.3999492977
2003-03-03T18:26:25.000,1.3988140171
2003-03-03T18:26:30.000,1.3976355245
2003-03-03T18:26:35.000,1.3964138579
